age,education,experience,hours_per_week,tenure,sex,wage
42,13,24.555757208798006,24.09749910336261,0.6972790774598719,0,29.677235962982202
32,10,18.948874199463297,46.84222529090722,4.767481118898079,1,30.84536666579571
37,11,20.1356926209053,41.47697051758686,1.3088551018201406,1,28.5299258698388
55,15,31.0,49.24480837431918,3.263146850330716,0,33.12585046097394
29,11,12.534391780787898,48.11133429568105,0.2623527128760583,1,23.327875786439712
54,17,30.636000307859316,30.855339220752747,5.706755784641636,0,37.36811097483794
35,14,18.0,30.817175002493073,3.8969729560533377,1,29.48430444933506
51,14,33.81488544746141,48.29891750701435,5.212429771442238,1,41.605162910402186
24,13,4.288615526227813,41.13060396350058,1.610721527501152,1,25.598766181681746
44,16,20.965516742648585,51.15550831200328,1.63282817474028,0,28.833667080352004
31,16,10.920181345590525,37.830610486401284,8.08131910744399,1,28.372943952878416
24,15,5.380525331447146,32.53655443298772,6.339221082103635,1,36.104633962964755
40,15,17.027876709534365,28.796085264359746,4.334273538712252,0,28.076083376846437
48,13,28.79751465803441,29.068453302977,4.946235933459077,0,37.69474295937255
30,15,9.92354129358419,33.57595467867525,0.4938236868718836,1,32.026997681871904
23,13,4.344362156096525,45.234183826267625,9.695661509018267,1,28.6914957285918
37,14,19.389393470048432,45.98795863449202,7.346359237151866,1,36.44705151134391
37,13,21.0,33.1472502728399,4.4639885073945536,1,33.90606777614326
43,13,27.0,39.48429366160294,12.54160096638644,1,45.54767181951219
47,12,29.861579526700815,29.128129262496408,0.92344924111405,0,32.78016755563574
37,15,15.253945700289606,30.887578437061947,5.802290368924695,0,25.61403946328414
57,17,35.07182464219526,42.69375017191739,16.481724958433322,0,44.48846890288782
40,17,19.463581657156432,39.38538577008272,1.855383368027753,1,37.432709445627054
35,11,18.20091282442802,48.53738344133687,0.07705223702214646,0,22.56887593955573
22,17,1.0824603174473024,50.81984240670489,6.63762726685891,1,31.3442212770643
35,13,17.25468580898771,54.48851269545508,0.03502400444843004,1,36.42573348263655
35,16,15.110830404186832,40.28077300436162,10.299514321848202,1,33.358714195556054
48,12,33.0,27.72185092743317,0.28974143379141765,0,28.830125963506354
43,14,25.451863720137084,37.8907300258804,5.288763584424475,1,40.47155506844098
26,15,4.083217246624571,39.149499858827355,2.367521904046736,0,21.42421498276932
40,10,24.751415832545835,41.156185049193624,1.136640557663404,1,30.04967423749118
45,16,22.262350081015697,29.537665658072395,11.426595059565873,0,36.59992874304052
53,17,33.0,38.12287580325964,6.856947008367475,0,39.63562909385047
47,14,28.40111503108106,37.19273850937322,2.0809159565739983,1,37.40515646537948
46,17,24.360305801915427,42.742619926346485,1.6714447586163528,0,36.02467952200193
39,14,18.436107631792964,41.875876059008114,6.659263728561876,0,33.81903111644712
42,16,22.391776811919442,47.08757800924017,9.056875905723725,1,39.100572480321
50,8,39.0,27.430790156985733,6.291273226108613,1,44.382567468800126
25,20,1.142145725285114,52.228455427346404,5.108106587618073,1,36.1089017556484
35,18,12.038332518770845,35.64830598646051,1.293366137392322,1,25.990781459562406
30,13,14.0,32.99536470058225,9.579950666778094,1,29.241164466469915
42,9,28.476889342343696,30.424324392002227,6.924716040858938,0,23.389510199320192
50,15,30.186008478036094,49.67605951898247,3.6415333717700493,0,34.505876859842836
32,10,17.180914439684372,35.693991625997505,3.5829774013784004,0,21.323209860156233
22,15,3.689363232466598,52.89938851471879,4.210243630566248,1,26.437890077219333
34,15,16.0,51.61360235520597,8.8093451879274,1,39.35680275104017
47,12,29.065862452815736,29.902527012016296,6.779011018338807,0,27.207128665176633
43,17,20.865893550801378,50.207221260636736,9.698223875933769,0,35.49898696477004
42,16,19.82363060710898,46.25739323074654,3.5390992141991418,1,36.659497518328244
35,16,11.762558970113139,32.89466596116479,4.899469240107178,0,26.78085412053686
25,14,5.198771500247439,52.68384178618783,9.64036416188099,1,31.826497339384733
43,10,30.0,40.222585503826544,1.3219118885928502,1,28.304178174572517
30,16,6.1711897719688755,43.08791503447062,2.9351209006436685,1,27.405533247902117
60,13,40.39653496587091,32.16240620467387,4.846509570450298,0,42.40280753418095
44,11,24.509440096009065,49.693375098637965,12.3341308967712,1,35.765208640845955
32,17,9.753068156777164,46.235649583150185,0.07981370187214508,1,35.88124332678962
32,19,8.263576575402201,44.149337380374284,1.1949240593267183,1,27.45150909905356
37,14,20.0,34.53357528017416,1.3358070624732286,1,27.956558455769745
36,19,13.594941908832187,40.826397695268994,1.977173013200241,1,30.99665509566436
49,14,29.75028771500655,54.53622073409609,1.6549428402065767,1,42.77793442885496
40,13,22.59894557959774,35.918287468440184,4.459683389798093,0,28.017023287394444
31,12,15.026748381794636,30.313786518633158,10.841156754103206,1,33.56208683336042
57,18,35.05635028806088,44.64931476405145,5.066457013513364,1,44.77933013428036
38,12,18.195992738342014,22.73246002845883,1.3822374795396177,0,24.821552267973374
46,16,24.514979429145292,41.03053959403778,9.966423818015706,1,44.16647159317637
32,13,13.762354050081713,40.569638173193766,4.998983877930888,1,33.799817406477366
42,13,25.069691909731283,54.575844597092974,1.235658173921323,1,32.844045710710084
41,17,18.116828590471012,32.30762109851013,2.244472315816011,0,28.386887262543727
22,13,5.316138995286067,48.5521359405411,7.802400876761883,0,29.60133510343718
58,13,41.57758275190675,41.797946882889924,6.7148561697587725,1,45.49769734926833
51,17,25.938651459491837,49.01431637421127,4.296981404343821,1,36.02828174473225
34,18,10.393962981807535,49.84813319103845,0.7819096019574646,0,23.20464934729872
27,16,4.8249754657487,32.30187556190944,8.130105719274374,1,32.65015840932397
41,12,23.551043613082694,41.692861847213976,1.8375422793953193,1,36.22692813193252
39,13,20.781745792410504,48.98286105873244,7.383238887972977,1,33.67200867337359
42,14,23.004992514731548,39.339221351704516,5.214464730605655,1,38.46409631875522
40,15,16.937275911939544,41.97965576590455,1.5337827397501125,0,33.19083785623011
43,12,25.30522300517843,44.5413446047395,1.1936293127730853,0,34.346729606118515
52,16,27.88379657236356,41.63547649251408,0.7015425172941792,0,38.42213773834552
44,14,26.53500141087477,30.483397702419662,1.3850048393550987,1,36.82930845443486
28,10,15.0,46.334395933607574,0.8588611206482543,0,23.144004584230395
52,12,32.0059614115989,23.91127764116065,4.799270524943408,0,31.505184156172586
54,13,34.57323454349117,32.752963014924646,4.5662657372582895,0,35.021612293604605
62,14,40.214813956231296,49.40007125266125,4.411524978648394,1,42.440991390224276
27,19,3.5485970605448003,39.375967820263476,5.1345727223969835,1,29.528108815591487
40,15,19.964075728947225,28.362627221036377,8.431177251731336,0,34.523315586373144
22,12,5.080958847035901,42.22128790239055,12.241102164358399,0,20.1156442847807
44,15,25.116045595426144,31.877206783042926,1.3092629733255219,1,30.724230369188085
33,13,15.333895137138464,26.68124719691785,4.430923627086156,0,27.982254524923075
57,15,39.0,42.32765416131185,0.40787393529616045,0,36.09539621619923
30,15,11.568457031156399,37.43484942675173,0.6399762318931813,0,18.693083471104366
22,17,-0.7837813941144554,33.60407727254661,5.311488291989489,0,21.865866156794795
33,14,10.823344020299892,44.6686321766871,3.3333107467109486,0,25.384825968002236
22,18,-0.6092271248607053,45.05855505545581,7.100953774411965,0,23.170215448378155
46,16,22.579525851573976,36.32761385653758,2.772820803252787,0,33.47286554187151
22,12,6.677021321796949,42.527115474856565,0.6825270923379234,1,21.829242074585117
38,20,10.228209690855753,45.2573410624132,10.28072136746189,0,32.445441805061584
22,15,2.890766351114487,55.654991094359985,0.4326309525326338,1,26.772863911946086
35,12,20.0,40.87271622718359,1.0472181422504259,1,31.869634563353642
54,18,29.848956190774235,43.854471941854314,1.6215703002438075,0,30.89220369710506
42,19,17.580529265878305,41.66184232711149,26.7803755160644,1,44.38454655448037
29,14,10.762221086378538,43.02033778329215,2.696638379334026,0,25.018663029088064
38,13,18.18152858286926,43.16444436755472,3.482850465013456,1,34.987522106515314
38,14,17.508307416183804,34.977613684587936,7.341791822279584,0,34.92615983846326
43,16,20.937509964927997,39.893247765980234,5.058718907828169,0,34.161910495424756
24,17,1.0238629875994467,37.95618035102268,9.207502222527705,0,26.269243422293428
44,15,25.270744084117123,50.037447022719014,3.3318783697703895,1,41.83214365225633
22,14,4.91565972971424,32.13057957573635,17.90958486022876,1,31.240122480949708
32,18,9.946888841431974,53.11417909910764,7.968126998532977,1,39.94451985265812
33,13,13.447912576784478,37.40483271054869,2.5655193208737304,0,28.608883142626052
44,17,22.388615983010457,49.384402151538026,2.4004461756383924,1,36.37757010838491
38,13,18.082726296942468,47.277803514767776,13.260088207123497,0,38.428499050608785
24,15,6.0,49.458635291416535,5.766646171884372,1,31.493327942615437
28,14,7.030207280785228,28.826182270166623,4.856819416826431,0,29.713315106168018
40,14,21.270156663512367,30.844725008770894,7.090589761440771,0,31.211302167357026
37,13,18.028498623389808,48.94527282964711,4.114387069327235,0,27.313042119180643
32,17,8.218117789715805,42.848156429476965,0.8668097099314429,0,23.0943649337748
33,12,17.927610823616202,28.791468096617187,1.9225470680597683,1,28.909218519771667
45,12,25.908819112915324,31.90608818643303,4.081603309721401,0,28.632011050317466
33,19,10.957276061092319,44.751836994258625,0.09167441153374123,1,36.06320195324314
37,16,15.319089181787678,45.101288598435225,2.875493833603804,0,28.719130414170593
60,8,47.10551296636212,48.7826761658913,7.048897540108971,1,39.98741250485413
24,13,5.792952223001839,45.959803106235036,0.897033073939647,0,22.431692154714977
22,9,7.819884588532958,48.59115546373291,0.3336857492600277,0,20.51509435196805
46,12,31.0,39.04319032744824,9.04033277155112,1,38.31462927785823
31,8,18.449220518613945,28.66404581318656,4.802178034208878,0,24.774818016539204
35,14,15.736911031089424,35.29495461754643,0.9714381627686662,0,25.756815736802242
30,11,13.308613573186856,50.304099745534366,8.207352108855929,1,34.207230992181564
35,14,18.0,35.409526383174885,5.366615925979432,1,35.062535824758925
54,10,35.89457568339228,51.313663574973575,2.033223540176681,0,35.90773704778293
46,14,27.423894761423462,49.48401455834407,2.3595974924525525,0,29.12284116993227
47,13,30.646925725329446,45.803815155382885,0.8473514254619073,1,44.02044998774882
24,18,-1.761213558721672,26.991049664613275,9.016800309597608,0,18.70950391268694
26,18,1.8135485916822511,33.459541031245394,3.556623492076553,0,22.826540547014567
22,16,-0.1181293293669607,41.521299967072025,4.071142861326265,0,18.761848288381216
30,13,14.0,39.68018472355678,10.748973054700237,1,34.65662217921614
48,19,23.930033649579684,50.550680350550735,0.07978629496482724,1,39.381209822336835
43,10,26.60708249036347,38.246355737150616,0.3463380953649872,0,27.888997305109466
36,10,17.0,39.22567773728539,0.8811744819149774,0,29.328355918308084
38,14,20.602144189685365,32.39972901389157,0.15249095404823504,0,30.50710029144541
31,20,5.3942976354698935,36.67943333702442,5.367006222546214,1,31.1016890840873
40,13,21.49036629635876,42.27586527958766,5.02396338952744,0,32.596685698426136
46,14,25.847888255417203,48.773872570712385,1.1836895802459293,0,36.69927033931013
22,10,7.85299854982499,26.897493041515915,0.8091043653128484,1,26.973325733853116
41,16,20.214792977306313,35.30172128961561,0.7872747560424456,0,28.650864168167917
47,16,28.0,39.91778729238192,15.313786838923157,1,38.796390760518904
34,16,12.377240504912988,42.6994374321539,5.912761494998323,0,29.422164207448194
45,12,27.982617026445787,24.939560698257317,4.402553072994348,0,32.40559341313917
62,12,44.49333730509056,28.928251329102064,1.9466317450328285,0,35.01062832159994
37,11,23.0,49.84417855564897,2.837360824723673,1,34.136997986628494
42,14,23.305625430770508,25.00267514305621,0.46829007350084084,1,32.73060774663904
31,11,17.0,45.78626779766928,30.0,1,45.99175868718265
40,11,24.665749798471076,36.35065579811034,7.034229800988472,0,35.90993096651801
43,13,27.0,25.276631037569366,4.857077268655862,1,39.04613742212139
40,13,20.009778198995285,35.68564007116284,4.43083514546235,0,28.587164475471475
28,13,8.747493548644213,42.548990896175994,3.5090668389279704,0,27.4259226306255
40,15,21.359200483170653,40.36631281329792,1.4881733628805711,1,36.48602538892403
53,14,30.94373693275649,37.979342443991655,1.2834396493914255,0,33.319732454837464
42,13,25.39238031212902,44.029084509419775,3.987346257820805,0,37.692731914718905
48,14,27.981585199746736,37.198558006785525,0.3639332289160053,0,29.24584933252147
36,12,18.425891831407082,31.371204411020784,0.38694797865275243,0,27.031394108813927
45,14,24.134493340409197,43.370451707357645,4.114156809268974,0,34.49173783322788
41,14,21.009683660949467,50.411175401291324,12.616910012276112,1,38.67829012475322
28,10,11.093955171787844,50.94027486059387,12.282870245404647,0,29.212776699395622
41,16,21.328806281450383,27.521834505087917,0.054436766945487394,1,36.15909179238553
28,12,13.0,45.53733683384456,0.5680512323338517,1,29.61485743790174
32,14,12.24268731090408,38.050235543663625,4.374276952552027,0,27.445027218686743
40,17,17.520086024362925,50.38586552376408,9.435047073835914,0,33.884924558066714
41,16,18.494460437977935,27.02014532363837,15.444623020177282,0,35.97076220640826
26,14,8.744372849368142,28.264089891602644,9.851401427625824,1,29.60334540743962
49,13,32.22424929957886,46.19095690084813,5.660015057071579,0,34.46498315260854
44,16,25.0,36.70367081348464,1.119000568953669,1,36.27964777047739
31,16,10.21431283237941,31.68305412252174,0.37696731163661507,0,27.584392809215572
23,12,7.441024598959947,31.70870248535463,0.24340870933634595,1,19.708451665945034
37,12,16.745267395600596,39.47100457747865,4.734739287312305,0,24.68646844122052
34,9,17.433000204053137,37.52070521785265,0.18429825415930315,0,30.48300002952125
39,14,21.682313700995763,50.77322920757072,6.720773339868183,1,37.94589161732597
34,14,15.98359142205987,51.33417570437628,6.232153203986095,1,33.30024813776192
22,17,0.6597643297092419,33.161333725642606,0.4147934091911926,0,22.864535541618373
34,15,16.0,40.687192505555565,11.855517083882571,1,33.85584508350251
35,17,13.089053998844001,38.44883469590714,3.6899831284263667,0,21.689226184029497
44,12,29.0,41.14205684380899,11.739929821784997,1,41.17457745633706
31,17,10.142022084206095,32.5187601959714,11.59408338591098,1,31.889764497088876
55,13,34.78917648377334,34.65142286343254,1.0972149335806571,0,34.39495053929721
22,16,-0.08679923882151153,47.31883633619512,2.394839465838862,0,22.951982017824008
51,10,33.792872279421296,33.4349626280885,0.7229694046999989,0,31.846894217212565
36,15,18.0,50.162800421182865,7.457785744128927,1,31.172408103433906
47,9,35.0,39.70821186506721,3.5071561490908203,1,37.50252617390528
39,13,20.78076874494242,37.515003967164255,13.211844311107999,0,33.95427456873557
49,15,29.853914803342157,26.36950322488137,1.167328300247556,0,27.70987829391707
34,13,13.969915378215163,30.528457254963005,5.829655941699005,1,26.618162039100852
27,11,12.88220692701399,43.31684922717257,22.658124755178214,1,33.602523145329556
52,16,30.03403132354344,45.93998850594251,5.473817451335008,1,43.834029444472
37,14,16.98911645230151,29.717911402599576,0.35626604651298527,0,19.766085255092896
40,13,20.532438611299177,43.528602017838445,4.438812177048364,0,32.27743820942601
50,14,30.99260491814542,40.48956018168128,0.9912959421384138,0,34.419423115337814
28,20,4.342280933441433,37.91494962061157,0.15488834549557348,1,28.583628728696073
44,17,23.01767576041768,39.461675929201554,2.0395456913802743,0,27.325399610396328
32,17,10.09715425860108,57.51531069858499,1.5469403147426266,1,30.310050838662217
37,15,17.063671584449924,28.08583261903874,7.774059734720127,0,31.433020787158807
39,14,21.24333482534825,48.354962575525285,2.3394736014162727,1,38.7644617512536
23,8,8.547064594892671,33.68929527662255,6.6017612595877715,1,22.929664957041375
30,12,12.62207531221545,45.28417618225269,0.08186144713404543,1,32.273375321594855
52,13,32.77518294971675,44.379612340733985,0.07461464258715288,0,35.65798767414767
47,9,33.66843867483759,36.651780465528546,0.14875841057827627,0,30.35470141994109
37,11,20.69558458633567,47.53384089044065,1.2381959341988418,0,25.2937724497031
40,9,25.248748764178927,50.44348887153494,2.341926976692412,1,32.311574243244166
35,14,16.78952565792926,42.832064231260205,4.6805007857071,1,38.911032283250535
52,16,33.0,49.82153247223565,21.31282888633006,1,49.74261024439476
36,17,15.166835002261287,41.031211986421894,2.18794990465816,1,37.41795668721657
40,15,20.509011637391406,40.78537245842421,0.2863392525599056,1,34.57045038794823
49,12,31.73760946113433,37.620516076748686,1.0839449323920949,0,30.70881864219771
30,9,18.0,48.846393286415044,11.406654550282338,1,35.59957169005985
54,10,37.31574747877991,48.273686618583696,6.009527881702624,0,42.99940927441307
23,11,6.753862161557156,37.06917910413558,7.808022553807474,0,20.8739355989454
54,12,37.50666575499378,52.893006745938386,0.6629061104565674,1,43.64806955561666
34,14,15.078991402744158,48.736312867736366,0.7250536510337429,0,27.358877114873263
36,11,19.254539736956925,44.769991928255685,0.5953030494746401,0,22.042928284585564
22,15,3.7229517405793384,35.18845514566463,9.73047158089856,1,24.91229814057994
33,13,12.861224680748743,35.63492212381581,1.178406663539747,0,22.987271041206466
28,14,8.76807042389071,31.549654572214756,5.152223223254616,1,30.088741626113293
32,17,10.418245956989093,44.7718036709674,3.6300708156920445,0,29.989801389535824
37,11,19.88090542792176,24.838929796216657,3.9305895257367283,0,21.357661256349182
48,15,27.42755211314904,40.708796817753,1.0872698286783102,0,34.39214580766275
40,14,19.540406859370222,28.798637598780505,5.0426619071752965,0,28.403909813968625
41,13,25.0,51.819946471539154,0.2202847236404695,1,35.430049881207744
27,16,4.088285029955514,37.387226774103745,25.158484905463716,0,33.844437686681054
29,16,8.796598140148676,62.80849640743262,0.1356172191158728,1,36.562391930786184
56,12,39.1789892190547,41.849478686824234,0.2572904383306229,0,36.35248621094937
31,14,14.0,56.26120276938957,1.9626019179045817,1,28.19095009597367
55,15,35.214361063459975,55.03790576320582,8.907818786066187,1,44.81994887099738
36,13,20.0,46.137144181828155,1.4865696294180712,1,35.664744339389486
38,15,17.469862540540426,31.614719624391288,3.1926796145446183,0,30.534632761168744
49,15,26.435607607286894,29.08562487374408,0.09070443276074049,0,32.7229996649357
51,19,26.553578072884953,21.558983666715104,0.4108210800285825,0,30.90620675453122
37,10,22.425501178274814,34.28996987302084,4.682034160383179,1,28.475985112085922
34,14,14.651102730774765,39.0893319295946,1.0805819329229962,0,27.60502005283287
37,12,18.93571562850949,35.285342423590684,5.925012142737809,0,24.486543209213245
41,16,21.111410535285216,45.24716151988022,7.694691633457675,1,40.165049015232206
47,10,29.632609935120783,43.87051735295914,9.496752335223354,0,36.20540372600539
38,15,20.0,38.653441047692745,0.7181934297172181,1,31.94954266646307
44,12,24.265808949273453,28.923718068257568,3.0395151871690125,0,28.650530696522942
54,12,34.33685265689251,39.90705197342037,14.695006690712841,0,39.86579727205359
42,10,28.55104052372123,29.07005862177678,7.393880657016064,1,33.88542626213715
41,13,24.404266370766955,39.33840582122588,0.6219260585664734,0,25.0088508144491
23,17,1.4711103544033892,54.06211972671251,3.4908010744144797,1,29.076207677617347
22,14,3.0514584840559484,37.62577440800676,12.779688245303475,0,25.284988115578383
42,16,21.61001026529532,46.66129989964666,2.8994389661555457,0,35.69205074697464
37,18,16.0,48.522152802307474,9.08285191593858,1,35.4893798317226
33,15,13.533187566239478,37.456258939519664,3.4243449098393866,1,34.8308086491029
40,13,21.363429924208887,26.884224674040286,0.5647891629830758,1,28.382158673080614
37,15,13.0,37.517463695287866,0.7999924603492442,0,21.98793675457217
49,13,31.60573925080641,46.01849592852093,0.23900097399719486,1,37.12658442356507
39,13,21.76713105284326,37.74018362720576,1.0865203004922146,0,25.26603876694127
31,10,13.3137510228571,46.17008887848866,11.203411142175458,0,23.666651229440845
48,16,29.0,56.62602247210579,5.251940651009254,1,47.4963694550586
36,13,15.574771204922191,31.437658066068643,6.713434398117205,0,26.046628018262577
43,14,25.159108864580258,34.65263940059905,4.859829357341255,1,43.34083910263923
33,11,17.061687421232527,43.591798424677556,2.4431953137373617,0,22.92076279763673
32,15,10.010756844742358,37.53993321810177,1.2222262298275903,0,19.420471167264928
39,12,23.25572702104537,36.19756791487596,12.992476889976768,1,41.51733481057689
38,14,19.37736299491201,40.2209972469005,3.6162774187950757,1,31.801849693900934
43,16,24.0,39.10621370959011,3.280219318389613,1,37.289306492911315
35,16,15.352975752726955,31.720349220922927,27.739138165384265,1,38.05668245902544
22,14,4.084761511643901,48.921129016861265,2.4219733334668483,1,27.271991262775902
34,10,21.0,37.14927701833888,9.625036735110298,1,29.850064186306728
46,20,22.993459213552452,19.86387803374593,9.914989488511484,1,39.52869916971203
35,18,9.964472200810567,37.06898215075914,1.3241929828454277,0,25.054119449991813
36,16,13.871204148803358,33.424291426202366,0.49821607722086403,0,26.793880009307898
48,12,29.88615182238051,49.896024968579574,18.569984506420873,0,41.460515959466896
31,14,13.120479358937818,37.57275588829999,2.7747310979830826,1,31.176551833302238
23,13,7.0,34.00397494180013,0.011113952898999151,1,26.80798270182606
36,17,13.556277839066496,45.15885762349433,3.455923874979143,0,28.538040637862466
33,15,10.946146144842835,36.319086896840616,4.828722855320989,1,29.991285570568397
28,12,11.185801542424553,38.77814399135559,7.482516332860123,1,31.836917443375675
36,13,14.101441868756288,41.680068366403205,14.3184452831375,0,30.69147406288765
43,17,21.50530261443124,32.96152863118811,12.335567196883702,1,39.41204117985924
38,18,13.019034655410358,29.984332924550674,14.078384751548509,1,38.428732486038164
41,18,15.692614293397359,57.11484484086549,0.16326242727827023,0,27.534926948949515
56,16,33.71891770554882,47.475293023989806,6.22005424341169,1,48.0400595937116
35,13,16.576240266951217,38.83804418604385,1.279999558207249,0,25.37060658030386
41,8,29.000809043943317,37.57616117204961,1.0385210633619895,1,33.39581210364296
33,15,14.454443461248097,48.009807045352076,8.05516012676731,1,34.67581944982483
30,14,11.84317291714721,52.48107109465114,2.6989528439454373,1,33.33886958389381
32,14,9.908553374693373,36.1814320910744,12.42053939139475,0,29.376469990985868
33,14,15.770282053882102,45.39408826339488,0.21680884966651884,1,31.157445141762242
42,11,28.0,40.24804047267796,8.102009729101434,1,41.81187028731899
61,15,40.61381886790982,39.27109851002786,0.7357436530902329,0,28.445516144997768
31,16,10.361113101023651,45.6484310165841,0.9714274093234907,1,34.43977113709575
34,16,9.857899235841833,37.24504177017623,3.2442326868349025,0,28.840213238077013
37,16,15.637899543860051,44.593679794956685,2.5175120277995164,1,28.200292755366156
42,16,20.67955948485809,44.91569918024014,3.329336478295057,0,34.115022007951225
41,13,23.609677040199063,30.744754801044706,14.069264241683593,0,36.610486625516245
51,14,31.391299262082963,23.55135666737756,5.355796990595366,0,35.25013471124396
22,14,5.0,33.412195527912026,1.7146307649311616,1,21.149809527719412
22,14,3.0615173660408646,46.88283844373206,0.9492010295614567,0,23.334377618702725
33,16,13.759801587078876,34.36512737332997,2.7240348166657373,1,34.62565770812874
49,16,26.012289607108116,36.777335785387,3.0041257338084537,0,31.316451269851896
22,19,0.2608852679627287,31.20981844377914,4.597660019371238,0,24.161713000473398
22,20,0.7274332941767927,30.532728118731747,1.5462496683554572,1,26.13037898091004
44,14,26.026143429437152,41.890836335505305,7.294524136025492,1,41.1708672883424
40,8,26.49629529660037,44.91667824625844,0.5182556955923672,0,26.707338636159673
27,17,7.0,44.63881706269278,4.110057275437309,1,29.01755222790616
28,13,9.035402038448552,35.05129253644141,4.884606538189926,1,28.75170285244552
28,12,12.722261446486957,56.341404395334536,1.1585984894299481,1,26.089301907801445
39,13,22.22185488743539,36.488838383437084,8.743826073258997,0,30.74722478418084
32,13,14.138271648758195,34.509073980380066,4.778174890986529,0,26.989937061134793
43,16,24.0,52.14136081543277,5.18836984591811,1,41.549361828009566
22,10,6.881542352801718,35.02788078678478,3.4432217254192823,0,20.991409690601305
29,11,15.0,45.76090889456198,12.017235221708313,1,29.435180066880335
27,15,6.368782747831448,30.446634502571776,5.919667716122974,1,32.92997877574509
35,16,12.92111000104463,53.07929711249806,2.405003903479985,1,37.7047397920779
33,16,12.990498789302116,43.703690452346464,1.3630208395162902,1,32.10042878364414
46,12,26.758256844642435,51.369509057331975,0.36856465385992254,1,33.95602895722393
22,12,5.845968706267017,42.72089220404861,0.9037789393329259,0,19.092537598633506
38,13,22.0,38.974306402158206,24.5877416123485,1,41.921960092000965
44,15,22.34997416737321,47.0294128153164,2.610839322311489,0,32.388274629261176
57,18,32.443844105009234,28.52616506872144,11.447713937975259,0,38.8013994690358
33,9,19.891478787273993,33.62826396607716,0.9350789286448112,1,26.57913900254431
41,13,24.07803097565943,35.38990578630251,2.7700651877074116,1,37.58945559906036
22,11,7.190760878791428,49.55900573527312,16.159611181153384,1,33.1488309738484
22,10,8.837348160317454,46.65171816355321,0.47777843249928725,1,22.650371570142426
46,16,23.741060470487284,33.4399274081121,4.506817051540943,0,33.04296907143114
38,15,18.41478995521669,38.89451269174051,12.577153051256126,0,33.13036196257875
50,15,31.668921665687954,47.82199080079794,14.947098494644953,1,43.10755624181099
24,16,1.0895548311910468,43.89348292486892,9.354256152105476,0,28.643066481519355
43,13,26.002669001706145,48.434697443770474,9.68743376102734,0,34.873911568581775
57,13,35.96261452081627,44.761882462078034,5.2803933383742665,0,36.77726501155589
42,19,16.861751283767784,33.06284997128411,1.2450197637566915,0,29.41237304353516
41,13,23.4503761016132,34.08480572022304,6.559248054559832,0,32.049043011894675
38,16,14.915390342631783,39.220229318839166,19.171714923988272,0,34.548775760678446
22,14,2.464333470150727,26.249994491739628,3.732038513599197,0,19.915483876542236
52,9,37.81500939549857,35.36720200758623,1.5102395711568102,0,35.98321405284705
32,9,17.709214198028143,47.82473590165306,4.260375389633999,1,26.844175022965555
43,13,23.891283420608946,35.30253828569213,5.865769067078532,0,27.239287062798425
22,17,-0.23475574531381524,26.240365819212798,1.1677393792762,0,22.15159569001343
26,16,5.172393222251561,30.194510672370058,6.35037335843074,1,36.25886773853567
52,16,33.0,39.025646242100414,4.4267816005576845,0,39.00276361488927
35,12,17.855340469831788,57.07563535033825,4.738260869756397,1,39.80209641210409
53,18,32.0,52.753084342994605,1.826329631604312,1,41.252725445794
37,12,18.410798474678288,44.53244952106315,0.8436722654794394,0,24.952709865688124
22,15,-0.6299542833279226,44.33256232404733,4.883520801995572,0,23.36727778794274
47,14,29.154221364732603,40.067510910124895,4.412261196526863,1,41.42886885852411
32,14,14.973640076581251,39.43147059084962,2.062540668292086,1,27.125602645529106
45,17,23.38076436259852,18.442792706499468,1.7541294690588813,0,29.170505248563554
38,12,23.0,36.021454410170236,2.1327629340790617,1,32.97419911171649
23,11,9.0,40.53797315418082,3.365579156905403,0,20.013418331124118
40,14,22.375771305633396,48.172440385956016,18.408473653051793,1,40.20669941186911
60,13,40.00536173926192,32.48820747669088,7.210401758138291,0,41.16379787588056
43,20,19.679311490192337,45.26927455836484,9.543930152252164,1,42.107346407067524
37,16,16.600680574390264,48.8558250037633,3.522553192961528,1,37.220162215456384
49,13,33.0,42.07343122160907,3.7340438782031087,1,40.461584744560476
40,11,23.054253555451417,27.23592837588561,1.1428202123234286,1,28.977226958595747
40,9,28.0,37.92047823487978,6.383538992374891,0,31.514772575955448
27,11,11.28407214216327,44.91489371537241,2.7373097800704493,0,20.665356219081875
40,14,17.473993973305753,30.546021190108867,6.782646033234904,0,28.074598707193548
48,18,22.936456646527542,34.738359577270735,2.630164868858351,0,29.498092934774
30,17,10.0,33.817962318160916,0.5743456042420809,1,27.778871097300325
52,15,32.76451608425718,23.289456343949936,0.950077523955652,0,33.10976801131795
37,13,16.091643559152054,48.029634126604115,8.345145540954963,0,28.646042883302044
29,15,11.0,43.718495937953605,1.496186148114067,1,27.47083682296755
48,13,28.078990191007115,52.454301280482156,1.5350341431888195,1,41.39653325737212
35,18,12.86599620179343,53.06178560213093,13.25136626813332,1,38.357748775870874
46,14,29.0,41.55035687581178,5.359398394367979,1,37.3150109060296
35,14,14.172726404845529,32.835766429486625,0.6069275745982068,0,21.780968262135673
37,8,20.73961655129298,44.148791326274676,0.7750026133099721,0,19.880780487909906
43,14,25.219322194566338,50.749488310119744,1.5897953673609375,1,36.06052259513289
41,16,20.092921700046784,39.220462349283174,4.5069574916007005,1,31.768049631022716
22,11,5.944337549098753,47.234072359298736,6.9883029615296355,0,25.23813906335421
